datetime,traffic_volume,Trucks,Cars,Bikes,taxi,Bus,Auto,others,Location
05-02-2014 21:00,2309,69,738,692,69,69,669,3,Ghansoli
05-02-2014 22:00,1448,43,463,434,43,43,419,3,Ghansoli
05-02-2014 23:00,973,29,311,291,29,29,282,2,Ghansoli
06-02-2014 00:00,479,14,153,143,14,14,138,3,Ghansoli
06-02-2014 01:00,315,9,100,94,9,9,91,3,Ghansoli
06-02-2014 02:00,245,7,78,73,7,7,71,2,Ghansoli
06-02-2014 03:00,379,11,121,113,11,11,109,3,Ghansoli
06-02-2014 04:00,739,22,236,221,22,22,214,2,Ghansoli
06-02-2014 05:00,2639,79,844,791,79,79,765,2,Ghansoli
06-02-2014 06:00,4774,143,1527,1432,143,143,1384,2,Ghansoli
06-02-2014 07:00,5707,171,1826,1712,171,171,1655,1,Ghansoli
06-02-2014 08:00,5750,172,1840,1725,172,172,1667,2,Ghansoli
06-02-2014 09:00,5189,155,1660,1556,155,155,1504,4,Ghansoli
06-02-2014 10:00,4252,127,1360,1275,127,127,1233,3,Ghansoli
06-02-2014 11:00,4601,138,1472,1380,138,138,1334,1,Ghansoli
06-02-2014 12:00,4775,143,1528,1432,143,143,1384,2,Ghansoli
06-02-2014 13:00,4692,140,1501,1407,140,140,1360,4,Ghansoli
06-02-2014 14:00,5227,156,1672,1568,156,156,1515,4,Ghansoli
06-02-2014 15:00,5730,171,1833,1719,171,171,1661,4,Ghansoli
06-02-2014 16:00,6498,194,2079,1949,194,194,1884,4,Ghansoli
06-02-2014 17:00,5892,176,1885,1767,176,176,1708,4,Ghansoli
06-02-2014 18:00,4357,130,1394,1307,130,130,1263,3,Ghansoli
06-02-2014 19:00,3087,92,987,926,92,92,895,3,Ghansoli
06-02-2014 20:00,2999,89,959,899,89,89,869,5,Ghansoli
06-02-2014 21:00,3442,103,1101,1032,103,103,998,2,Ghansoli
06-02-2014 22:00,3500,105,1120,1050,105,105,1015,0,Ghansoli
06-02-2014 23:00,1250,37,400,375,37,37,362,2,Ghansoli
07-02-2014 00:00,605,18,193,181,18,18,175,2,Ghansoli
07-02-2014 01:00,375,11,120,112,11,11,108,2,Ghansoli
07-02-2014 02:00,308,9,98,92,9,9,89,2,Ghansoli
07-02-2014 03:00,399,11,127,119,11,11,115,5,Ghansoli
07-02-2014 04:00,724,21,231,217,21,21,209,4,Ghansoli
07-02-2014 05:00,2485,74,795,745,74,74,720,3,Ghansoli
07-02-2014 06:00,5349,160,1711,1604,160,160,1551,3,Ghansoli
07-02-2014 07:00,6208,186,1986,1862,186,186,1800,2,Ghansoli
07-02-2014 08:00,5612,168,1795,1683,168,168,1627,3,Ghansoli
07-02-2014 09:00,5002,150,1600,1500,150,150,1450,2,Ghansoli
07-02-2014 10:00,4578,137,1464,1373,137,137,1327,3,Ghansoli
07-02-2014 11:00,5007,150,1602,1502,150,150,1452,1,Ghansoli
07-02-2014 12:00,5210,156,1667,1563,156,156,1510,2,Ghansoli
07-02-2014 13:00,5113,153,1636,1533,153,153,1482,3,Ghansoli
07-02-2014 14:00,5386,161,1723,1615,161,161,1561,4,Ghansoli
07-02-2014 15:00,5942,178,1901,1782,178,178,1723,2,Ghansoli
07-02-2014 16:00,6114,183,1956,1834,183,183,1773,2,Ghansoli
07-02-2014 17:00,5932,177,1898,1779,177,177,1720,4,Ghansoli
07-02-2014 18:00,4876,146,1560,1462,146,146,1414,2,Ghansoli
07-02-2014 19:00,3475,104,1112,1042,104,104,1007,2,Ghansoli
07-02-2014 20:00,2732,81,874,819,81,81,792,4,Ghansoli
07-02-2014 21:00,2928,87,936,878,87,87,849,4,Ghansoli
07-02-2014 22:00,3009,90,962,902,90,90,872,3,Ghansoli
07-02-2014 23:00,1703,51,544,510,51,51,493,3,Ghansoli
08-02-2014 00:00,1094,32,350,328,32,32,317,3,Ghansoli
08-02-2014 01:00,701,21,224,210,21,21,203,1,Ghansoli
08-02-2014 02:00,523,15,167,156,15,15,151,4,Ghansoli
08-02-2014 03:00,343,10,109,102,10,10,99,3,Ghansoli
08-02-2014 04:00,356,10,113,106,10,10,103,4,Ghansoli
08-02-2014 05:00,662,19,211,198,19,19,191,5,Ghansoli
08-02-2014 06:00,1204,36,385,361,36,36,349,1,Ghansoli
08-02-2014 07:00,1947,58,623,584,58,58,564,2,Ghansoli
08-02-2014 08:00,2926,87,936,877,87,87,848,4,Ghansoli
08-02-2014 09:00,3495,104,1118,1048,104,104,1013,4,Ghansoli
08-02-2014 10:00,3965,118,1268,1189,118,118,1149,5,Ghansoli
08-02-2014 11:00,4314,129,1380,1294,129,129,1251,2,Ghansoli
08-02-2014 12:00,4694,140,1502,1408,140,140,1361,3,Ghansoli
08-02-2014 13:00,4520,135,1446,1356,135,135,1310,3,Ghansoli
08-02-2014 14:00,4494,134,1438,1348,134,134,1303,3,Ghansoli
08-02-2014 15:00,4694,140,1502,1408,140,140,1361,3,Ghansoli
08-02-2014 16:00,4500,135,1440,1350,135,135,1305,0,Ghansoli
08-02-2014 17:00,4457,133,1426,1337,133,133,1292,3,Ghansoli
08-02-2014 18:00,4256,127,1361,1276,127,127,1234,4,Ghansoli
08-02-2014 19:00,3228,96,1032,968,96,96,936,4,Ghansoli
08-02-2014 20:00,2547,76,815,764,76,76,738,2,Ghansoli
08-02-2014 21:00,2862,85,915,858,85,85,829,5,Ghansoli
08-02-2014 22:00,2640,79,844,792,79,79,765,2,Ghansoli
08-02-2014 23:00,1640,49,524,492,49,49,475,2,Ghansoli
09-02-2014 00:00,941,28,301,282,28,28,272,2,Ghansoli
09-02-2014 01:00,671,20,214,201,20,20,194,2,Ghansoli
09-02-2014 02:00,552,16,176,165,16,16,160,3,Ghansoli
09-02-2014 03:00,301,9,96,90,9,9,87,1,Ghansoli
09-02-2014 04:00,264,7,84,79,7,7,76,4,Ghansoli
09-02-2014 05:00,443,13,141,132,13,13,128,3,Ghansoli
09-02-2014 06:00,713,21,228,213,21,21,206,3,Ghansoli
09-02-2014 07:00,900,27,288,270,27,27,261,0,Ghansoli
09-02-2014 08:00,1653,49,528,495,49,49,479,4,Ghansoli
09-02-2014 09:00,2490,74,796,747,74,74,722,3,Ghansoli
09-02-2014 10:00,3317,99,1061,995,99,99,961,3,Ghansoli
09-02-2014 11:00,3588,107,1148,1076,107,107,1040,3,Ghansoli
09-02-2014 12:00,3849,115,1231,1154,115,115,1116,3,Ghansoli
09-02-2014 13:00,4072,122,1303,1221,122,122,1180,2,Ghansoli
09-02-2014 14:00,3959,118,1266,1187,118,118,1148,4,Ghansoli
09-02-2014 15:00,4117,123,1317,1235,123,123,1193,3,Ghansoli
09-02-2014 16:00,3920,117,1254,1176,117,117,1136,3,Ghansoli
09-02-2014 17:00,3711,111,1187,1113,111,111,1076,2,Ghansoli
09-02-2014 18:00,3535,106,1131,1060,106,106,1025,1,Ghansoli
09-02-2014 19:00,2674,80,855,802,80,80,775,2,Ghansoli
09-02-2014 20:00,2245,67,718,673,67,67,651,2,Ghansoli
09-02-2014 21:00,2146,64,686,643,64,64,622,3,Ghansoli
09-02-2014 22:00,1646,49,526,493,49,49,477,3,Ghansoli
09-02-2014 23:00,3111,93,995,933,93,93,902,2,Ghansoli
10-02-2014 00:00,794,23,254,238,23,23,230,3,Ghansoli
10-02-2014 01:00,298,8,95,89,8,8,86,4,Ghansoli
10-02-2014 02:00,310,9,99,93,9,9,89,2,Ghansoli
10-02-2014 03:00,323,9,103,96,9,9,93,4,Ghansoli
10-02-2014 04:00,737,22,235,221,22,22,213,2,Ghansoli
10-02-2014 05:00,2542,76,813,762,76,76,737,2,Ghansoli
10-02-2014 06:00,5506,165,1761,1651,165,165,1596,3,Ghansoli
10-02-2014 07:00,6403,192,2048,1920,192,192,1856,3,Ghansoli
10-02-2014 08:00,5556,166,1777,1666,166,166,1611,4,Ghansoli
10-02-2014 09:00,4793,143,1533,1437,143,143,1389,5,Ghansoli
10-02-2014 10:00,4010,120,1283,1203,120,120,1162,2,Ghansoli
10-02-2014 11:00,4271,128,1366,1281,128,128,1238,2,Ghansoli
10-02-2014 12:00,4373,131,1399,1311,131,131,1268,2,Ghansoli
10-02-2014 13:00,4611,138,1475,1383,138,138,1337,2,Ghansoli
10-02-2014 14:00,4857,145,1554,1457,145,145,1408,3,Ghansoli
10-02-2014 15:00,5465,163,1748,1639,163,163,1584,5,Ghansoli
10-02-2014 16:00,6347,190,2031,1904,190,190,1840,2,Ghansoli
10-02-2014 17:00,6008,180,1922,1802,180,180,1742,2,Ghansoli
10-02-2014 18:00,4169,125,1334,1250,125,125,1209,1,Ghansoli
10-02-2014 19:00,2838,85,908,851,85,85,823,1,Ghansoli
10-02-2014 20:00,2441,73,781,732,73,73,707,2,Ghansoli
10-02-2014 21:00,2063,61,660,618,61,61,598,4,Ghansoli
10-02-2014 22:00,1397,41,447,419,41,41,405,3,Ghansoli
10-02-2014 23:00,903,27,288,270,27,27,261,3,Ghansoli
11-02-2014 00:00,481,14,153,144,14,14,139,3,Ghansoli
11-02-2014 01:00,282,8,90,84,8,8,81,3,Ghansoli
11-02-2014 02:00,212,6,67,63,6,6,61,3,Ghansoli
11-02-2014 03:00,341,10,109,102,10,10,98,2,Ghansoli
11-02-2014 04:00,744,22,238,223,22,22,215,2,Ghansoli
11-02-2014 05:00,2610,78,835,783,78,78,756,2,Ghansoli
11-02-2014 06:00,4717,141,1509,1415,141,141,1367,3,Ghansoli
11-02-2014 07:00,6080,182,1945,1824,182,182,1763,2,Ghansoli
11-02-2014 08:00,4971,149,1590,1491,149,149,1441,2,Ghansoli
11-02-2014 09:00,5235,157,1675,1570,157,157,1518,1,Ghansoli
11-02-2014 10:00,4146,124,1326,1243,124,124,1202,3,Ghansoli
11-02-2014 11:00,4504,135,1441,1351,135,135,1306,1,Ghansoli
11-02-2014 12:00,4562,136,1459,1368,136,136,1322,5,Ghansoli
11-02-2014 13:00,4809,144,1538,1442,144,144,1394,3,Ghansoli
11-02-2014 14:00,4747,142,1519,1424,142,142,1376,2,Ghansoli
11-02-2014 15:00,5651,169,1808,1695,169,169,1638,3,Ghansoli
11-02-2014 16:00,6431,192,2057,1929,192,192,1864,5,Ghansoli
11-02-2014 17:00,6212,186,1987,1863,186,186,1801,3,Ghansoli
11-02-2014 18:00,4424,132,1415,1327,132,132,1282,4,Ghansoli
11-02-2014 19:00,3079,92,985,923,92,92,892,3,Ghansoli
11-02-2014 20:00,2755,82,881,826,82,82,798,4,Ghansoli
11-02-2014 21:00,2222,66,711,666,66,66,644,3,Ghansoli
11-02-2014 22:00,1537,46,491,461,46,46,445,2,Ghansoli
11-02-2014 23:00,923,27,295,276,27,27,267,4,Ghansoli
12-02-2014 00:00,463,13,148,138,13,13,134,4,Ghansoli
12-02-2014 01:00,312,9,99,93,9,9,90,3,Ghansoli
12-02-2014 02:00,246,7,78,73,7,7,71,3,Ghansoli
12-02-2014 03:00,336,10,107,100,10,10,97,2,Ghansoli
12-02-2014 04:00,820,24,262,246,24,24,237,3,Ghansoli
12-02-2014 05:00,2678,80,856,803,80,80,776,3,Ghansoli
12-02-2014 06:00,5165,154,1652,1549,154,154,1497,5,Ghansoli
12-02-2014 07:00,5312,159,1699,1593,159,159,1540,3,Ghansoli
12-02-2014 08:00,5552,166,1776,1665,166,166,1610,3,Ghansoli
12-02-2014 09:00,5159,154,1650,1547,154,154,1496,4,Ghansoli
12-02-2014 10:00,4224,126,1351,1267,126,126,1224,4,Ghansoli
12-02-2014 11:00,4540,136,1452,1362,136,136,1316,2,Ghansoli
12-02-2014 12:00,4684,140,1498,1405,140,140,1358,3,Ghansoli
12-02-2014 13:00,4692,140,1501,1407,140,140,1360,4,Ghansoli
12-02-2014 14:00,5133,153,1642,1539,153,153,1488,5,Ghansoli
12-02-2014 15:00,5822,174,1863,1746,174,174,1688,3,Ghansoli
12-02-2014 16:00,6650,199,2128,1995,199,199,1928,2,Ghansoli
12-02-2014 17:00,6344,190,2030,1903,190,190,1839,2,Ghansoli
12-02-2014 18:00,4702,141,1504,1410,141,141,1363,2,Ghansoli
12-02-2014 19:00,3150,94,1008,945,94,94,913,2,Ghansoli
12-02-2014 20:00,2670,80,854,801,80,80,774,1,Ghansoli
12-02-2014 21:00,2286,68,731,685,68,68,662,4,Ghansoli
12-02-2014 22:00,1545,46,494,463,46,46,448,2,Ghansoli
12-02-2014 23:00,1007,30,322,302,30,30,292,1,Ghansoli
13-02-2014 00:00,548,16,175,164,16,16,158,3,Ghansoli
13-02-2014 01:00,305,9,97,91,9,9,88,2,Ghansoli
13-02-2014 02:00,231,6,73,69,6,6,66,5,Ghansoli
13-02-2014 03:00,354,10,113,106,10,10,102,3,Ghansoli
13-02-2014 04:00,783,23,250,234,23,23,227,3,Ghansoli
13-02-2014 05:00,2639,79,844,791,79,79,765,2,Ghansoli
13-02-2014 06:00,5387,161,1723,1616,161,161,1562,3,Ghansoli
13-02-2014 07:00,6111,183,1955,1833,183,183,1772,2,Ghansoli
13-02-2014 08:00,5725,171,1832,1717,171,171,1660,3,Ghansoli
13-02-2014 09:00,4994,149,1598,1498,149,149,1448,3,Ghansoli
13-02-2014 10:00,4438,133,1420,1331,133,133,1287,1,Ghansoli
13-02-2014 11:00,4732,141,1514,1419,141,141,1372,4,Ghansoli
13-02-2014 12:00,4792,143,1533,1437,143,143,1389,4,Ghansoli
13-02-2014 13:00,4840,145,1548,1452,145,145,1403,2,Ghansoli
13-02-2014 14:00,5344,160,1710,1603,160,160,1549,2,Ghansoli
13-02-2014 15:00,5555,166,1777,1666,166,166,1610,4,Ghansoli
13-02-2014 16:00,6404,192,2049,1921,192,192,1857,1,Ghansoli
13-02-2014 17:00,6052,181,1936,1815,181,181,1755,3,Ghansoli
13-02-2014 18:00,4499,134,1439,1349,134,134,1304,5,Ghansoli
13-02-2014 19:00,3442,103,1101,1032,103,103,998,2,Ghansoli
13-02-2014 20:00,2971,89,950,891,89,89,861,2,Ghansoli
13-02-2014 21:00,2737,82,875,821,82,82,793,2,Ghansoli
13-02-2014 22:00,1935,58,619,580,58,58,561,1,Ghansoli
13-02-2014 23:00,1153,34,368,345,34,34,334,4,Ghansoli
14-02-2014 00:00,624,18,199,187,18,18,180,4,Ghansoli
14-02-2014 01:00,393,11,125,117,11,11,113,5,Ghansoli
14-02-2014 02:00,295,8,94,88,8,8,85,4,Ghansoli
14-02-2014 03:00,395,11,126,118,11,11,114,4,Ghansoli
14-02-2014 04:00,720,21,230,216,21,21,208,3,Ghansoli
14-02-2014 05:00,2476,74,792,742,74,74,718,2,Ghansoli
14-02-2014 06:00,5354,160,1713,1606,160,160,1552,3,Ghansoli
14-02-2014 07:00,6286,188,2011,1885,188,188,1822,4,Ghansoli
14-02-2014 08:00,5516,165,1765,1654,165,165,1599,3,Ghansoli
14-02-2014 09:00,5076,152,1624,1522,152,152,1472,2,Ghansoli
14-02-2014 10:00,4664,139,1492,1399,139,139,1352,4,Ghansoli
14-02-2014 11:00,5185,155,1659,1555,155,155,1503,3,Ghansoli
14-02-2014 12:00,5655,169,1809,1696,169,169,1639,4,Ghansoli
14-02-2014 13:00,5429,162,1737,1628,162,162,1574,4,Ghansoli
14-02-2014 14:00,5616,168,1797,1684,168,168,1628,3,Ghansoli
14-02-2014 15:00,5999,179,1919,1799,179,179,1739,5,Ghansoli
14-02-2014 16:00,6403,192,2048,1920,192,192,1856,3,Ghansoli
14-02-2014 17:00,6160,184,1971,1848,184,184,1786,3,Ghansoli
14-02-2014 18:00,4973,149,1591,1491,149,149,1442,2,Ghansoli
14-02-2014 19:00,3930,117,1257,1179,117,117,1139,4,Ghansoli
14-02-2014 20:00,3049,91,975,914,91,91,884,3,Ghansoli
14-02-2014 21:00,2796,83,894,838,83,83,810,5,Ghansoli
14-02-2014 22:00,3539,106,1132,1061,106,106,1026,2,Ghansoli
14-02-2014 23:00,2039,61,652,611,61,61,591,2,Ghansoli
15-02-2014 00:00,1111,33,355,333,33,33,322,2,Ghansoli
15-02-2014 01:00,759,22,242,227,22,22,220,4,Ghansoli
15-02-2014 02:00,542,16,173,162,16,16,157,2,Ghansoli
15-02-2014 03:00,334,10,106,100,10,10,96,2,Ghansoli
15-02-2014 04:00,349,10,111,104,10,10,101,3,Ghansoli
15-02-2014 05:00,636,19,203,190,19,19,184,2,Ghansoli
15-02-2014 06:00,1205,36,385,361,36,36,349,2,Ghansoli
15-02-2014 07:00,2164,64,692,649,64,64,627,4,Ghansoli
15-02-2014 08:00,2839,85,908,851,85,85,823,2,Ghansoli
15-02-2014 09:00,3583,107,1146,1074,107,107,1039,3,Ghansoli
15-02-2014 10:00,3892,116,1245,1167,116,116,1128,4,Ghansoli
15-02-2014 11:00,4213,126,1348,1263,126,126,1221,3,Ghansoli
15-02-2014 12:00,3892,116,1245,1167,116,116,1128,4,Ghansoli
15-02-2014 13:00,3587,107,1147,1076,107,107,1040,3,Ghansoli
15-02-2014 14:00,3779,113,1209,1133,113,113,1095,3,Ghansoli
15-02-2014 15:00,3670,110,1174,1101,110,110,1064,1,Ghansoli
15-02-2014 16:00,3871,116,1238,1161,116,116,1122,2,Ghansoli
15-02-2014 17:00,3908,117,1250,1172,117,117,1133,2,Ghansoli
15-02-2014 18:00,3612,108,1155,1083,108,108,1047,3,Ghansoli
15-02-2014 19:00,2983,89,954,894,89,89,865,3,Ghansoli
15-02-2014 20:00,2631,78,841,789,78,78,762,5,Ghansoli
15-02-2014 21:00,2682,80,858,804,80,80,777,3,Ghansoli
15-02-2014 22:00,2412,72,771,723,72,72,699,3,Ghansoli
15-02-2014 23:00,1579,47,505,473,47,47,457,3,Ghansoli
16-02-2014 00:00,999,29,319,299,29,29,289,5,Ghansoli
16-02-2014 01:00,670,20,214,201,20,20,194,1,Ghansoli
16-02-2014 02:00,520,15,166,156,15,15,150,3,Ghansoli
16-02-2014 03:00,323,9,103,96,9,9,93,4,Ghansoli
16-02-2014 04:00,252,7,80,75,7,7,73,3,Ghansoli
16-02-2014 05:00,445,13,142,133,13,13,129,2,Ghansoli
16-02-2014 06:00,740,22,236,222,22,22,214,2,Ghansoli
16-02-2014 07:00,1011,30,323,303,30,30,293,2,Ghansoli
16-02-2014 08:00,1647,49,527,494,49,49,477,2,Ghansoli
16-02-2014 09:00,2440,73,780,732,73,73,707,2,Ghansoli
16-02-2014 10:00,3101,93,992,930,93,93,899,1,Ghansoli
16-02-2014 11:00,3505,105,1121,1051,105,105,1016,2,Ghansoli
16-02-2014 12:00,3918,117,1253,1175,117,117,1136,3,Ghansoli
16-02-2014 13:00,4210,126,1347,1263,126,126,1220,2,Ghansoli
16-02-2014 14:00,4193,125,1341,1257,125,125,1215,5,Ghansoli
16-02-2014 15:00,4175,125,1336,1252,125,125,1210,2,Ghansoli
16-02-2014 16:00,4354,130,1393,1306,130,130,1262,3,Ghansoli
16-02-2014 17:00,3917,117,1253,1175,117,117,1135,3,Ghansoli
16-02-2014 18:00,3523,105,1127,1056,105,105,1021,4,Ghansoli
16-02-2014 19:00,2826,84,904,847,84,84,819,4,Ghansoli
16-02-2014 20:00,2365,70,756,709,70,70,685,5,Ghansoli
16-02-2014 21:00,2072,62,663,621,62,62,600,2,Ghansoli
16-02-2014 22:00,1602,48,512,480,48,48,464,2,Ghansoli
16-02-2014 23:00,978,29,312,293,29,29,283,3,Ghansoli
17-02-2014 00:00,583,17,186,174,17,17,169,3,Ghansoli
17-02-2014 01:00,358,10,114,107,10,10,103,4,Ghansoli
17-02-2014 02:00,245,7,78,73,7,7,71,2,Ghansoli
17-02-2014 03:00,324,9,103,97,9,9,93,4,Ghansoli
17-02-2014 04:00,803,24,256,240,24,24,232,3,Ghansoli
17-02-2014 05:00,2601,78,832,780,78,78,754,1,Ghansoli
17-02-2014 06:00,4527,135,1448,1358,135,135,1312,4,Ghansoli
17-02-2014 07:00,3953,118,1264,1185,118,118,1146,4,Ghansoli
17-02-2014 08:00,3079,92,985,923,92,92,892,3,Ghansoli
17-02-2014 09:00,2778,83,888,833,83,83,805,3,Ghansoli
17-02-2014 10:00,2606,78,833,781,78,78,755,3,Ghansoli
17-02-2014 11:00,2643,79,845,792,79,79,766,3,Ghansoli
17-02-2014 12:00,2965,88,948,889,88,88,859,5,Ghansoli
17-02-2014 13:00,3306,99,1057,991,99,99,958,3,Ghansoli
17-02-2014 14:00,3721,111,1190,1116,111,111,1079,3,Ghansoli
17-02-2014 15:00,4051,121,1296,1215,121,121,1174,3,Ghansoli
17-02-2014 16:00,4344,130,1390,1303,130,130,1259,2,Ghansoli
17-02-2014 17:00,4282,128,1370,1284,128,128,1241,3,Ghansoli
17-02-2014 18:00,3306,99,1057,991,99,99,958,3,Ghansoli
17-02-2014 19:00,2465,73,788,739,73,73,714,5,Ghansoli
17-02-2014 20:00,2284,68,730,685,68,68,662,3,Ghansoli
17-02-2014 21:00,1908,57,610,572,57,57,553,2,Ghansoli
17-02-2014 22:00,1298,38,415,389,38,38,376,4,Ghansoli
17-02-2014 23:00,895,26,286,268,26,26,259,4,Ghansoli
18-02-2014 00:00,511,15,163,153,15,15,148,2,Ghansoli
18-02-2014 01:00,339,10,108,101,10,10,98,2,Ghansoli
18-02-2014 02:00,269,8,86,80,8,8,78,1,Ghansoli
18-02-2014 03:00,365,10,116,109,10,10,105,5,Ghansoli
18-02-2014 04:00,795,23,254,238,23,23,230,4,Ghansoli
18-02-2014 05:00,2686,80,859,805,80,80,778,4,Ghansoli
18-02-2014 06:00,5221,156,1670,1566,156,156,1514,3,Ghansoli
18-02-2014 07:00,5995,179,1918,1798,179,179,1738,4,Ghansoli
18-02-2014 08:00,5400,162,1728,1620,162,162,1566,0,Ghansoli
18-02-2014 09:00,5551,166,1776,1665,166,166,1609,3,Ghansoli
18-02-2014 10:00,4220,126,1350,1266,126,126,1223,3,Ghansoli
18-02-2014 11:00,4620,138,1478,1386,138,138,1339,3,Ghansoli
18-02-2014 12:00,4765,142,1524,1429,142,142,1381,5,Ghansoli
18-02-2014 13:00,4775,143,1528,1432,143,143,1384,2,Ghansoli
18-02-2014 14:00,5190,155,1660,1557,155,155,1505,3,Ghansoli
18-02-2014 15:00,5783,173,1850,1734,173,173,1677,3,Ghansoli
18-02-2014 16:00,6395,191,2046,1918,191,191,1854,4,Ghansoli
18-02-2014 17:00,6388,191,2044,1916,191,191,1852,3,Ghansoli
18-02-2014 18:00,4877,146,1560,1463,146,146,1414,2,Ghansoli
18-02-2014 19:00,3421,102,1094,1026,102,102,992,3,Ghansoli
18-02-2014 20:00,2985,89,955,895,89,89,865,3,Ghansoli
18-02-2014 21:00,2640,79,844,792,79,79,765,2,Ghansoli
18-02-2014 22:00,1608,48,514,482,48,48,466,2,Ghansoli
18-02-2014 23:00,939,28,300,281,28,28,272,2,Ghansoli
19-02-2014 00:00,527,15,168,158,15,15,152,4,Ghansoli
19-02-2014 01:00,340,10,108,102,10,10,98,2,Ghansoli
19-02-2014 02:00,259,7,82,77,7,7,75,4,Ghansoli
19-02-2014 03:00,389,11,124,116,11,11,112,4,Ghansoli
19-02-2014 04:00,802,24,256,240,24,24,232,2,Ghansoli
19-02-2014 05:00,2712,81,867,813,81,81,786,3,Ghansoli
19-02-2014 06:00,5516,165,1765,1654,165,165,1599,3,Ghansoli
19-02-2014 07:00,6158,184,1970,1847,184,184,1785,4,Ghansoli
19-02-2014 08:00,5947,178,1903,1784,178,178,1724,2,Ghansoli
19-02-2014 09:00,5025,150,1608,1507,150,150,1457,3,Ghansoli
19-02-2014 10:00,4317,129,1381,1295,129,129,1251,3,Ghansoli
19-02-2014 11:00,4682,140,1498,1404,140,140,1357,3,Ghansoli
19-02-2014 12:00,4815,144,1540,1444,144,144,1396,3,Ghansoli
19-02-2014 13:00,5072,152,1623,1521,152,152,1470,2,Ghansoli
19-02-2014 14:00,5308,159,1698,1592,159,159,1539,2,Ghansoli
19-02-2014 15:00,5928,177,1896,1778,177,177,1719,4,Ghansoli
19-02-2014 16:00,6660,199,2131,1998,199,199,1931,3,Ghansoli
19-02-2014 17:00,6438,193,2060,1931,193,193,1867,1,Ghansoli
19-02-2014 18:00,4850,145,1552,1455,145,145,1406,2,Ghansoli
19-02-2014 19:00,3621,108,1158,1086,108,108,1050,3,Ghansoli
19-02-2014 20:00,2917,87,933,875,87,87,845,3,Ghansoli
19-02-2014 21:00,2625,78,840,787,78,78,761,3,Ghansoli
19-02-2014 22:00,1877,56,600,563,56,56,544,2,Ghansoli
19-02-2014 23:00,1118,33,357,335,33,33,324,3,Ghansoli
20-02-2014 00:00,605,18,193,181,18,18,175,2,Ghansoli
20-02-2014 01:00,338,10,108,101,10,10,98,1,Ghansoli
20-02-2014 02:00,279,8,89,83,8,8,80,3,Ghansoli
20-02-2014 03:00,385,11,123,115,11,11,111,3,Ghansoli
20-02-2014 04:00,846,25,270,253,25,25,245,3,Ghansoli
20-02-2014 05:00,2706,81,865,811,81,81,784,3,Ghansoli
20-02-2014 06:00,5621,168,1798,1686,168,168,1630,3,Ghansoli
20-02-2014 07:00,6132,183,1962,1839,183,183,1778,4,Ghansoli
20-02-2014 08:00,4912,147,1571,1473,147,147,1424,3,Ghansoli
20-02-2014 09:00,4571,137,1462,1371,137,137,1325,2,Ghansoli
20-02-2014 10:00,4021,120,1286,1206,120,120,1166,3,Ghansoli
20-02-2014 11:00,4380,131,1401,1314,131,131,1270,2,Ghansoli
20-02-2014 12:00,4511,135,1443,1353,135,135,1308,2,Ghansoli
20-02-2014 13:00,4268,128,1365,1280,128,128,1237,2,Ghansoli
20-02-2014 14:00,4547,136,1455,1364,136,136,1318,2,Ghansoli
20-02-2014 15:00,4513,135,1444,1353,135,135,1308,3,Ghansoli
20-02-2014 16:00,3562,106,1139,1068,106,106,1032,5,Ghansoli
20-02-2014 17:00,2657,79,850,797,79,79,770,3,Ghansoli
20-02-2014 18:00,1961,58,627,588,58,58,568,4,Ghansoli
20-02-2014 19:00,1437,43,459,431,43,43,416,2,Ghansoli
20-02-2014 20:00,1376,41,440,412,41,41,399,2,Ghansoli
20-02-2014 21:00,1415,42,452,424,42,42,410,3,Ghansoli
20-02-2014 22:00,1060,31,339,318,31,31,307,3,Ghansoli
20-02-2014 23:00,817,24,261,245,24,24,236,3,Ghansoli
21-02-2014 00:00,415,12,132,124,12,12,120,3,Ghansoli
21-02-2014 01:00,289,8,92,86,8,8,83,4,Ghansoli
21-02-2014 02:00,218,6,69,65,6,6,63,3,Ghansoli
21-02-2014 03:00,311,9,99,93,9,9,90,2,Ghansoli
21-02-2014 04:00,611,18,195,183,18,18,177,2,Ghansoli
21-02-2014 05:00,1780,53,569,534,53,53,516,2,Ghansoli
21-02-2014 06:00,2947,88,943,884,88,88,854,2,Ghansoli
21-02-2014 07:00,3178,95,1016,953,95,95,921,3,Ghansoli
21-02-2014 08:00,1996,59,638,598,59,59,578,5,Ghansoli
21-02-2014 09:00,1464,43,468,439,43,43,424,4,Ghansoli
21-02-2014 10:00,1741,52,557,522,52,52,504,2,Ghansoli
21-02-2014 11:00,1244,37,398,373,37,37,360,2,Ghansoli
21-02-2014 12:00,2464,73,788,739,73,73,714,4,Ghansoli
21-02-2014 13:00,2761,82,883,828,82,82,800,4,Ghansoli
21-02-2014 14:00,3179,95,1017,953,95,95,921,3,Ghansoli
21-02-2014 15:00,3429,102,1097,1028,102,102,994,4,Ghansoli
21-02-2014 16:00,3560,106,1139,1068,106,106,1032,3,Ghansoli
21-02-2014 17:00,3361,100,1075,1008,100,100,974,4,Ghansoli
21-02-2014 18:00,2800,84,896,840,84,84,812,0,Ghansoli
21-02-2014 19:00,2322,69,743,696,69,69,673,3,Ghansoli
21-02-2014 20:00,1870,56,598,561,56,56,542,1,Ghansoli
21-02-2014 21:00,1843,55,589,552,55,55,534,3,Ghansoli
